% ra [deg], dec [deg], x [px], y[px], time [days from 0 year]
190.30000000000001137,-0.73172000000000003705,477.80000000000001137,357.47000000000002728,736495.7361639351584
190.78000000000000114,-0.53835999999999994969,1081.9000000000000909,852.72000000000002728,736495.7361639351584
191.15999999999999659,-0.37373000000000000664,1586.9000000000000909,1253.5999999999999091,736495.7361639351584
190.68999999999999773,-0.85623000000000004661,590.33000000000004093,967.42999999999994998,736495.7361639351584
191.11000000000001364,-0.70425999999999999712,1102.2000000000000455,1421.5,736495.7361639351584
190.69999999999998863,-0.20211999999999999411,1475.5999999999999091,507.04000000000002046,736495.7361639351584
190.74000000000000909,-0.76626000000000005219,747.94000000000005457,968.87999999999999545,736495.7361639351584
191.33000000000001251,-0.52985000000000004317,1503.7000000000000455,1600,736495.7361639351584
190.81999999999999318,-0.20453999999999999959,1560.0999999999999091,669.53999999999996362,736495.7361639351584
191,-0.58772999999999997467,1178.7000000000000455,1189,736495.7361639351584
191.06000000000000227,-1.0505999999999999783,605.03999999999996362,1622.2999999999999545,736495.7361639351584
190.88999999999998636,-1.0960000000000000853,417.81999999999999318,1420.7000000000000455,736495.7361639351584
190.61000000000001364,-0.57032000000000004913,918.61000000000001364,655.85000000000002274,736495.7361639351584
190.56999999999999318,-0.307999999999999996,1241.7999999999999545,415.18999999999999773,736495.7361639351584
191.31999999999999318,-0.27793000000000001037,1830.0999999999999091,1395.2999999999999545,736495.7361639351584
190.97999999999998977,-1.0777000000000001023,509.87999999999999545,1533.2000000000000455,736495.7361639351584
190.99000000000000909,-1.0725999999999999979,524.73000000000001819,1543.9000000000000909,736495.7361639351584
191.46000000000000796,-0.1982099999999999973,2039.2000000000000455,1524.2999999999999545,736495.7361639351584
191.25999999999999091,-0.75658000000000003027,1143.5999999999999091,1666.9000000000000909,736495.7361639351584
190.34999999999999432,-0.71657000000000004025,533.78999999999996362,414.42000000000001592,736495.7361639351584
190.55000000000001137,-0.50463999999999997748,962.40999999999996817,527.48000000000001819,736495.7361639351584
190.59999999999999432,-0.99324000000000001176,347.88999999999998636,960.01999999999998181,736495.7361639351584
190.44999999999998863,-0.93217000000000005411,321.10000000000002274,711.27999999999997272,736495.7361639351584
190.59000000000000341,-0.55225000000000001865,925.87999999999999545,610.76999999999998181,736495.7361639351584
191.11000000000001364,-0.70425999999999999712,1102,1421.5999999999999091,736495.73622180556413
191.46000000000000796,-0.1982099999999999973,2039.0999999999999091,1524.4000000000000909,736495.73622180556413
190.81999999999999318,-0.20453999999999999959,1560.0999999999999091,669.73000000000001819,736495.73622180556413
191.15999999999999659,-0.37373000000000000664,1586.9000000000000909,1253.7000000000000455,736495.73622180556413
191.31999999999999318,-0.27793000000000001037,1830.0999999999999091,1395.2999999999999545,736495.73622180556413
191.25999999999999091,-0.75658000000000003027,1143.5,1666.9000000000000909,736495.73622180556413
190.78000000000000114,-0.53835999999999994969,1081.7999999999999545,852.89999999999997726,736495.73622180556413
190.56999999999999318,-0.307999999999999996,1241.7999999999999545,415.29000000000002046,736495.73622180556413
190.44999999999998863,-0.93217000000000005411,321.08999999999997499,711.40999999999996817,736495.73622180556413
190.34999999999999432,-0.71657000000000004025,533.80999999999994543,414.43000000000000682,736495.73622180556413
190.99000000000000909,-1.0725999999999999979,524.72000000000002728,1544,736495.73622180556413
190.59000000000000341,-0.55225000000000001865,925.94000000000005457,611.55999999999994543,736495.73622180556413
190.61000000000001364,-0.57032000000000004913,919.58000000000004093,656.00999999999999091,736495.73622180556413
190.55000000000001137,-0.50463999999999997748,962.14999999999997726,528.35000000000002274,736495.73622180556413
190.30000000000001137,-0.73172000000000003705,477.23000000000001819,357.31999999999999318,736495.73622180556413
190.68999999999999773,-0.85623000000000004661,590.67999999999994998,967.35000000000002274,736495.73622180556413
190.97999999999998977,-1.0777000000000001023,509.92000000000001592,1533.4000000000000909,736495.73622180556413
190.74000000000000909,-0.76626000000000005219,747.86000000000001364,968.97000000000002728,736495.73622180556413
190.69999999999998863,-0.20211999999999999411,1475.5,507.17000000000001592,736495.73622180556413
190.59999999999999432,-0.99324000000000001176,347.66000000000002501,960.33000000000004093,736495.73622180556413
191,-0.58772999999999997467,1178.5999999999999091,1189.2000000000000455,736495.73622180556413
191.33000000000001251,-0.52985000000000004317,1503.5999999999999091,1600.2000000000000455,736495.73622180556413
190.78999999999999204,-0.0022980000000000001294,1807.0999999999999091,483.51999999999998181,736495.73622180556413
191.06000000000000227,-1.0505999999999999783,605.23000000000001819,1622.4000000000000909,736495.73622180556413
190.56999999999999318,-0.307999999999999996,1818,420.37999999999999545,736495.75358828704339
190.71999999999999886,-1.5629999999999999449,247.93000000000000682,1543.0999999999999091,736495.75358828704339
190.59999999999999432,-0.99324000000000001176,927.52999999999997272,962.70000000000004547,736495.75358828704339
190.5,-1.4135999999999999677,285.43999999999999773,1127.4000000000000909,736495.75358828704339
190.31000000000000227,-0.94884999999999997122,774.25,539.71000000000003638,736495.75358828704339
190.56999999999999318,-1.5506999999999999673,151.84000000000000341,1321.9000000000000909,736495.75358828704339
190.41999999999998749,-1.4495000000000000107,177.31999999999999318,1041,736495.75358828704339
190.78000000000000114,-0.53835999999999994969,1661.4000000000000909,857.09000000000003183,736495.75358828704339
190.99000000000000909,-1.0725999999999999979,1107.2999999999999545,1547.7999999999999545,736495.75358828704339
190.34999999999999432,-0.71657000000000004025,1110.7000000000000455,417.42000000000001592,736495.75358828704339
190.68999999999999773,-0.85623000000000004661,1171,971.13999999999998636,736495.75358828704339
190.88999999999998636,-1.0960000000000000853,999.82000000000005002,1424.5,736495.75358828704339
191.06000000000000227,-1.0505999999999999783,1188.0999999999999091,1626.2000000000000455,736495.75358828704339
190.55000000000001137,-0.50463999999999997748,1540.5,532.82000000000005002,736495.75358828704339
190.53999999999999204,-1.3331999999999999407,424.25999999999999091,1124.5,736495.75358828704339
191.11000000000001364,-0.70425999999999999712,1684,1426,736495.75358828704339
190.74000000000000909,-0.76626000000000005219,1328.7999999999999545,972.90999999999996817,736495.75358828704339
190.30000000000001137,-0.73172000000000003705,1053.9000000000000909,361.68000000000000682,736495.75358828704339
190.15000000000000568,-1.4055999999999999606,48.042999999999999261,659.57000000000005002,736495.75358828704339
190.97999999999998977,-1.0777000000000001023,1092.2000000000000455,1536.9000000000000909,736495.75358828704339
190.30000000000001137,-1.4544999999999999041,85.992999999999994998,888,736495.75358828704339
190.44999999999998863,-0.93217000000000005411,898.95000000000004547,714.09000000000003183,736495.75358828704339
190.61000000000001364,-0.57032000000000004913,1498,660.16999999999995907,736495.75358828704339
190.71999999999999886,-1.3611999999999999655,520.24000000000000909,1394.0999999999999091,736495.75358828704339
190.96000000000000796,-0.89642999999999994909,1319.2999999999999545,1370.7000000000000455,736495.75358828704339
191,-0.58772999999999997467,1759,1193,736495.75358828704339
190.59000000000000341,-0.55225000000000001865,1503.7999999999999545,615.72000000000002728,736495.75358828704339
190.83000000000001251,-0.71279000000000003467,1471.5999999999999091,1064.5,736495.75358828704339
190.66999999999998749,-1.4494000000000000217,366.5,1393.9000000000000909,736495.75358828704339
190.41999999999998749,-1.4495000000000000107,177.33000000000001251,1041,736495.75364615744911
190.59999999999999432,-0.99324000000000001176,927.17999999999994998,962.44000000000005457,736495.75364615744911
190.56999999999999318,-1.5506999999999999673,152.06000000000000227,1321.7999999999999545,736495.75364615744911
190.5,-1.4135999999999999677,285.42000000000001592,1127.5,736495.75364615744911
191,-0.58772999999999997467,1759.4000000000000909,1192.9000000000000909,736495.75364615744911
190.78000000000000114,-0.53835999999999994969,1661.2999999999999545,856.98000000000001819,736495.75364615744911
190.61000000000001364,-0.57032000000000004913,1497.7000000000000455,660.28999999999996362,736495.75364615744911
190.31000000000000227,-0.94884999999999997122,774.03999999999996362,538.50999999999999091,736495.75364615744911
190.34999999999999432,-0.71657000000000004025,1110.7999999999999545,417.35000000000002274,736495.75364615744911
190.71999999999999886,-1.3611999999999999655,520.58000000000004093,1394.0999999999999091,736495.75364615744911
190.15000000000000568,-1.4055999999999999606,47.771000000000000796,659.28999999999996362,736495.75364615744911
190.99000000000000909,-1.0725999999999999979,1107.2999999999999545,1547.7000000000000455,736495.75364615744911
190.71999999999999886,-1.5629999999999999449,248.02000000000001023,1542.9000000000000909,736495.75364615744911
190.88999999999998636,-1.0960000000000000853,999.79999999999995453,1424.2000000000000455,736495.75364615744911
190.96000000000000796,-0.89642999999999994909,1319.2999999999999545,1370.5999999999999091,736495.75364615744911
190.56999999999999318,-0.307999999999999996,1817.9000000000000909,420.23000000000001819,736495.75364615744911
190.74000000000000909,-0.76626000000000005219,1328.4000000000000909,973.25,736495.75364615744911
191.25999999999999091,-0.75658000000000003027,1725.9000000000000909,1670,736495.75364615744911
190.53999999999999204,-1.3331999999999999407,423.54000000000002046,1125.0999999999999091,736495.75364615744911
191.11000000000001364,-0.70425999999999999712,1683.9000000000000909,1425.4000000000000909,736495.75364615744911
190.55000000000001137,-0.50463999999999997748,1540.4000000000000909,532.24000000000000909,736495.75364615744911
190.97999999999998977,-1.0777000000000001023,1091.7999999999999545,1536.7000000000000455,736495.75364615744911
190.46000000000000796,-1.1671000000000000263,593.48000000000001819,903.75999999999999091,736495.75364615744911
190.83000000000001251,-0.71279000000000003467,1471,1064.5999999999999091,736495.75364615744911
190.59000000000000341,-0.55225000000000001865,1504.2000000000000455,615.92999999999994998,736495.75364615744911
190.30000000000001137,-1.4544999999999999041,85.93200000000000216,887.87999999999999545,736495.75364615744911
190.44999999999998863,-0.93217000000000005411,898.99000000000000909,714.03999999999996362,736495.75364615744911
190.30000000000001137,-0.73172000000000003705,1054.0999999999999091,361.23000000000001819,736495.75364615744911
191.06000000000000227,-1.0505999999999999783,1188,1626.0999999999999091,736495.75364615744911
190.66999999999998749,-1.4494000000000000217,366.5,1393.7000000000000455,736495.75364615744911
190.61000000000001364,-0.57032000000000004913,1497.9000000000000909,660.14999999999997726,736495.75376189814415
190.15000000000000568,-1.4055999999999999606,47.515000000000000568,659.08000000000004093,736495.75376189814415
191,-0.58772999999999997467,1759,1192.7999999999999545,736495.75376189814415
190.5,-1.4135999999999999677,285.37000000000000455,1127.2000000000000455,736495.75376189814415
190.34999999999999432,-0.71657000000000004025,1110.2000000000000455,417.39999999999997726,736495.75376189814415
190.99000000000000909,-1.0725999999999999979,1107.0999999999999091,1547.5999999999999091,736495.75376189814415
190.66999999999998749,-1.4494000000000000217,366.16000000000002501,1393.7000000000000455,736495.75376189814415
191.06000000000000227,-1.0505999999999999783,1188.2000000000000455,1626.2000000000000455,736495.75376189814415
190.71999999999999886,-1.3611999999999999655,519.90999999999996817,1394,736495.75376189814415
190.59999999999999432,-0.99324000000000001176,927.84000000000003183,963,736495.75376189814415
190.56999999999999318,-1.5506999999999999673,151.43999999999999773,1321.5,736495.75376189814415
190.41999999999998749,-1.4495000000000000107,177.06999999999999318,1040.9000000000000909,736495.75376189814415
190.30000000000001137,-0.73172000000000003705,1053.7000000000000455,361.57999999999998408,736495.75376189814415
190.30000000000001137,-1.4544999999999999041,85.76099999999999568,887.83000000000004093,736495.75376189814415
190.97999999999998977,-1.0777000000000001023,1091.9000000000000909,1536.9000000000000909,736495.75376189814415
190.68999999999999773,-0.85623000000000004661,1170.4000000000000909,970.79999999999995453,736495.75376189814415
190.74000000000000909,-0.76626000000000005219,1327.9000000000000909,972.89999999999997726,736495.75376189814415
190.46000000000000796,-1.1671000000000000263,592.30999999999994543,903.58000000000004093,736495.75376189814415
190.78000000000000114,-0.53835999999999994969,1661.2000000000000455,856.91999999999995907,736495.75376189814415
191.25999999999999091,-0.75658000000000003027,1725.7000000000000455,1669.9000000000000909,736495.75376189814415
190.88999999999998636,-1.0960000000000000853,999.52999999999997272,1424.2000000000000455,736495.75376189814415
190.96000000000000796,-0.89642999999999994909,1319.2999999999999545,1370.7000000000000455,736495.75376189814415
190.56999999999999318,-0.307999999999999996,1817.7000000000000455,420.18999999999999773,736495.75376189814415
190.71999999999999886,-1.5629999999999999449,248.06000000000000227,1542.7999999999999545,736495.75376189814415
190.83000000000001251,-0.71279000000000003467,1471.5999999999999091,1064,736495.75376189814415
191.11000000000001364,-0.70425999999999999712,1684.0999999999999091,1425.2999999999999545,736495.75376189814415
190.55000000000001137,-0.50463999999999997748,1540.0999999999999091,532.07000000000005002,736495.75376189814415
190.44999999999998863,-0.93217000000000005411,898.75,713.94000000000005457,736495.75376189814415
191.34000000000000341,0.12607999999999999763,1804,1120.5,736495.76741319440771
190.68999999999999773,-0.85623000000000004661,13.497999999999999332,968.21000000000003638,736495.76741319440771
191.25999999999999091,-0.75658000000000003027,561.22000000000002728,1666.0999999999999091,736495.76741319440771
191.33000000000001251,-0.52985000000000004317,921.64999999999997726,1599.5,736495.76741319440771
191.22999999999998977,0.33140999999999998238,1994.7000000000000455,819.99000000000000909,736495.76741319440771
190.61000000000001364,-0.57032000000000004913,341.72000000000002728,656.14999999999997726,736495.76741319440771
191.31999999999999318,-0.27793000000000001037,1250.2999999999999545,1394.2999999999999545,736495.76741319440771
191.33000000000001251,0.025918000000000000066,1665.7999999999999545,1186,736495.76741319440771
191.46000000000000796,-0.1982099999999999973,1460,1523.7999999999999545,736495.76741319440771
190.56999999999999318,-0.307999999999999996,665.41999999999995907,414.69999999999998863,736495.76741319440771
190.81999999999999318,-0.20453999999999999959,982.16999999999995907,668.16999999999995907,736495.76741319440771
190.59000000000000341,-0.55225000000000001865,348.54000000000002046,611.79999999999995453,736495.76741319440771
191.59000000000000341,-0.050211999999999999689,1755.2000000000000455,1591.5999999999999091,736495.76741319440771
190.78999999999999204,-0.0022980000000000001294,1231.2999999999999545,481.36000000000001364,736495.76741319440771
191,-0.58772999999999997467,597.82000000000005002,1188.5,736495.76741319440771
191.06000000000000227,-1.0505999999999999783,25.312000000000001165,1621.2999999999999545,736495.76741319440771
191.15999999999999659,-0.37373000000000000664,1005.8999999999999773,1252.9000000000000909,736495.76741319440771
190.55000000000001137,-0.50463999999999997748,385.98000000000001819,528.17999999999994998,736495.76741319440771
191.19999999999998863,0.15576000000000000956,1740.0999999999999091,909.90999999999996817,736495.76741319440771
191.03000000000000114,-0.95664000000000004587,123.10999999999999943,1499.2999999999999545,736495.76741319440771
191.09000000000000341,0.061755999999999998396,1531.9000000000000909,827.97000000000002728,736495.76741319440771
190.78000000000000114,-0.53835999999999994969,503.06000000000000227,852.12000000000000455,736495.76741319440771
191.31999999999999318,-0.27793000000000001037,1250.5999999999999091,1394,736495.76758680550847
191.06000000000000227,-1.0505999999999999783,25.692000000000000171,1621.2000000000000455,736495.76758680550847
190.68999999999999773,-0.85623000000000004661,14.006000000000000227,967.22000000000002728,736495.76758680550847
190.74000000000000909,-0.76626000000000005219,170.11000000000001364,969.22000000000002728,736495.76758680550847
190.81999999999999318,-0.20453999999999999959,982.97000000000002728,668.05999999999994543,736495.76758680550847
191,-0.58772999999999997467,598.24000000000000909,1188.2999999999999545,736495.76758680550847
191.59000000000000341,-0.050211999999999999689,1755.5,1591.5,736495.76758680550847
191.34000000000000341,0.12607999999999999763,1804.5,1120.2999999999999545,736495.76758680550847
191.25999999999999091,-0.75658000000000003027,561.69000000000005457,1665.7000000000000455,736495.76758680550847
191.03000000000000114,-0.95664000000000004587,123.53000000000000114,1499.0999999999999091,736495.76758680550847
190.59000000000000341,-0.55225000000000001865,348.30000000000001137,612.12000000000000455,736495.76758680550847
190.61000000000001364,-0.57032000000000004913,341.91000000000002501,655.88999999999998636,736495.76758680550847
191.33000000000001251,0.025918000000000000066,1666,1185.7000000000000455,736495.76758680550847
190.55000000000001137,-0.50463999999999997748,385.89999999999997726,527.87999999999999545,736495.76758680550847
191.46000000000000796,-0.1982099999999999973,1460.0999999999999091,1523.7000000000000455,736495.76758680550847
190.78000000000000114,-0.53835999999999994969,503.36000000000001364,851.98000000000001819,736495.76758680550847
191.22999999999998977,0.33140999999999998238,1994.9000000000000909,819.90999999999996817,736495.76758680550847
190.78999999999999204,-0.0022980000000000001294,1231.7999999999999545,481.24000000000000909,736495.76758680550847
191.15999999999999659,-0.37373000000000000664,1006.2999999999999545,1252.5999999999999091,736495.76758680550847
191.33000000000001251,-0.52985000000000004317,921.97000000000002728,1599.2000000000000455,736495.76758680550847
191.09000000000000341,0.061755999999999998396,1533,827.49000000000000909,736495.76758680550847
190.69999999999998863,-0.20211999999999999411,899,505.76999999999998181,736495.76758680550847
190.56999999999999318,-0.307999999999999996,665.80999999999994543,414.58999999999997499,736495.76758680550847
191.49000000000000909,-1.1808000000000000718,747.74000000000000909,1713.2000000000000455,736495.79519037040882
191.33000000000001251,-1.4633000000000000451,246.78999999999999204,1696.5,736495.79519037040882
191.31999999999999318,-0.27793000000000001037,1829.9000000000000909,811.59000000000003183,736495.79519037040882
190.88999999999998636,-1.0960000000000000853,423.29000000000002046,836.98000000000001819,736495.79519037040882
191.28000000000000114,-0.10677000000000000379,2023.7999999999999545,629.36000000000001364,736495.79519037040882
190.59999999999999432,-0.99324000000000001176,354.94999999999998863,381.77999999999997272,736495.79519037040882
190.74000000000000909,-0.76626000000000005219,752.05999999999994543,390.05000000000001137,736495.79519037040882
191.56000000000000227,-0.73623000000000005105,1391.9000000000000909,1468,736495.79519037040882
191.56999999999999318,-1.106899999999999995,904.64999999999997726,1769.5,736495.79519037040882
191.36000000000001364,-1.2665999999999999481,533.36000000000001364,1592.0999999999999091,736495.79519037040882
191.06999999999999318,-0.45916000000000001258,1404.7000000000000455,609.83000000000004093,736495.79519037040882
191,-0.58772999999999997467,1180.7000000000000455,607.07000000000005002,736495.79519037040882
191.62999999999999545,-0.80386999999999997346,1355.0999999999999091,1616.0999999999999091,736495.79519037040882
190.97999999999998977,-1.0777000000000001023,514.89999999999997726,948.35000000000002274,736495.79519037040882
191.46000000000000796,-0.1982099999999999973,2038.0999999999999091,940.54999999999995453,736495.79519037040882
190.83000000000001251,-0.71279000000000003467,894.85000000000002274,480.12999999999999545,736495.79519037040882
191.37999999999999545,-1.3259000000000000785,472.48000000000001819,1671.4000000000000909,736495.79519037040882
191.11000000000001364,-1.4896000000000000352,51.509000000000000341,1416.9000000000000909,736495.79519037040882
191.62999999999999545,-0.821540000000000048,1336.7999999999999545,1639.4000000000000909,736495.79519037040882
190.99000000000000909,-1.0725999999999999979,529.72000000000002728,958.75,736495.79519037040882
191.34000000000000341,-1.4458999999999999631,277.82999999999998408,1698,736495.79519037040882
191.27000000000001023,-1.16989999999999994,598.19000000000005457,1399.2000000000000455,736495.79519037040882
190.68999999999999773,-0.85623000000000004661,595.97000000000002728,388.11000000000001364,736495.79519037040882
191.62000000000000455,-0.46593000000000001082,1800.5,1352.9000000000000909,736495.79519037040882
191.38999999999998636,-1.2822000000000000064,537.62000000000000455,1651,736495.79519037040882
191.66999999999998749,-0.6624299999999999633,1573.7999999999999545,1564.5,736495.79519037040882
191.03000000000000114,-0.95664000000000004587,707.70000000000004547,914.73000000000001819,736495.79519037040882
191.15999999999999659,-0.37373000000000000664,1586.7999999999999545,671.17999999999994998,736495.79519037040882
191.28000000000000114,-1.3767000000000000348,331.51999999999998181,1575,736495.79519037040882
191.34000000000000341,-1.4216999999999999638,314.50999999999999091,1688.0999999999999091,736495.79519037040882
191.49000000000000909,-1.0186999999999999389,962.09000000000003183,1584.0999999999999091,736495.79519037040882
191.52000000000001023,-0.9812800000000000411,1038,1605.4000000000000909,736495.79519037040882
191.28000000000000114,-0.10677000000000000379,2024.2999999999999545,629.01999999999998181,736495.79524824069813
